Node;Process;Thread;#max_time_on_cpu_s;#Stop Time US;Time (s);Math (%);#Elapsed Time;String (%);#Stop Time S;Others (%);System (%);#Start Time US;Memory (%);OMP (%);Binary (%);Nb Cycle Events;#max_context_switch_time_s;IO (%);#Start Time S;MPI (%);Pthread (%);
_ALL;_ALL;_ALL;0;591250;0.24000003933907;0;0.26174598932266;0;1745592894;0.81632642797353;0;329504;1.2244896419603;46.938770261633;51.020401421768;245.00003080445;0;0;1745592894;0;0;
fixot-brendan-MS-7C02;_ALL;_ALL;0;591250;0.24000003933907;0;0.26174598932266;0;1745592894;0.81632642797353;0;329504;1.2244896419603;46.938770261633;51.020401421768;245.00003080445;0;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;_ALL;0;591250;0.24000003933907;0;0.26174598932266;0;1745592894;0.81632642797353;0;329504;1.2244896419603;46.938770261633;51.020401421768;245.00003080445;0;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36713;0.25518599152565;591250;0.24000003933907;0;0.26174598932266;0;1745592894;4.1666655553954;0;329504;4.1666655553954;18.749995832733;72.916646385966;48.000012801849;0.13421699404716;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36722;0.19677899777889;591250;0.20000000298023;0;0.21928599476814;0;1745592894;0;0;371964;2.4999997999711;42.499997599654;54.999995599365;40.000003200462;0.19677899777889;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36723;0.19864200055599;591252;0.1799999922514;0;0.21926000714302;0;1745592894;0;0;371992;0;77.777778765575;22.222221234425;36.000001600231;0.19864200055599;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36721;0.20254899561405;591827;0.20500001311302;0;0.21989099681377;0;1745592894;0;0;371936;0;36.585357833465;63.414622651525;41.000006800982;0.20254899561405;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36724;0.19624200463295;591250;0.20000000298023;0;0.21923500299454;0;1745592894;0;0;372015;0;67.499996599509;32.499997399625;40.000003200462;0.19624200463295;0;1745592894;0;0;
fixot-brendan-MS-7C02;36713;36720;0.1998939961195;591252;0.20000000298023;0;0.21934500336647;0;1745592894;0;0;371907;0;47.499994199163;52.499995799394;40.000003200462;0.1998939961195;0;1745592894;0;0;
